hour,totalCirculating,totalIssued,totalStaking,totalCollateral,totalEspaceTokens,create_ts,totalStorageTokens,convertedStoragePoints,usedStoragePoints,convertedStoragePoints_cfx
2023-10-21 03:00:00+00:00,3857429587.782886,5432429598.407886,423585135.90230405,3208632.5625,145469947.9660032,2023-10-21T03:33:56+00:00,3208632.5625,804150272.0,271212032.0,785303.0
2023-10-21 04:00:00+00:00,3857442095.3828855,5432442106.007885,423682135.90230405,3208598.375,145453251.37698713,2023-10-21T04:33:56+00:00,3208598.375,804355584.0,271296000.0,785503.5
2023-10-21 05:00:00+00:00,3857454667.150936,5432454677.775936,424202480.5087069,3208601.75,145455412.7378144,2023-10-21T05:33:57+00:00,3208601.75,804355584.0,271296576.0,785503.5
2023-10-21 06:00:00+00:00,3857467535.0070825,5432467545.632082,424205480.5087069,3208611.375,145453828.66230687,2023-10-21T06:33:56+00:00,3208611.375,804355584.0,271296896.0,785503.5
2023-10-21 07:00:00+00:00,3857480309.44952,5432480320.07452,424208480.5087069,3208617.0,145448863.8300861,2023-10-21T07:33:58+00:00,3208617.0,804355584.0,271296960.0,785503.5
2023-10-21 08:00:00+00:00,3857493236.901509,5432493247.526508,424209480.5087069,3208621.125,145457720.26367164,2023-10-21T08:33:56+00:00,3208621.125,804355584.0,271296640.0,785503.5
2023-10-21 09:00:00+00:00,3857505965.939063,5432505976.564063,424214480.5087069,3208629.25,145435859.98347232,2023-10-21T09:33:56+00:00,3208629.25,804355584.0,271289984.0,785503.5
2023-10-21 10:00:00+00:00,3857518676.264525,5432518686.889524,424379480.5087069,3208631.4375,145427841.9096315,2023-10-21T10:33:56+00:00,3208631.4375,804355584.0,271290496.0,785503.5
2023-10-21 11:00:00+00:00,3857531503.6356287,5432531514.260629,424384480.5087069,3208635.6875,145429492.81873646,2023-10-21T11:33:57+00:00,3208635.6875,804355584.0,271290432.0,785503.5
2023-10-21 12:00:00+00:00,3857541366.829901,5432541377.454902,424404480.5087069,3208639.375,145411094.19802514,2023-10-21T12:33:57+00:00,3208639.375,804355584.0,271291008.0,785503.5
2023-10-21 13:00:00+00:00,3857554180.935106,5432554191.560106,424420480.5087069,3208644.25,145416207.6785245,2023-10-21T13:33:57+00:00,3208644.25,804355584.0,271290240.0,785503.5
2023-10-21 14:00:00+00:00,3857566975.5907054,5432566986.215705,424422480.5087069,3208648.125,145386826.03375912,2023-10-21T14:33:57+00:00,3208648.125,804355584.0,271289664.0,785503.5
2023-10-21 15:00:00+00:00,3857579697.654684,5432579708.279684,424419441.9330707,3208654.0625,145361492.93109733,2023-10-21T15:33:58+00:00,3208654.0625,804355584.0,271288384.0,785503.5
2023-10-21 16:00:00+00:00,3857592409.523564,5432592420.148564,424451689.0876437,3208656.6875,145338176.65853396,2023-10-21T16:33:56+00:00,3208656.6875,804355584.0,271288832.0,785503.5
2023-10-21 17:00:00+00:00,3857605124.784034,5432605135.409034,424453689.0876437,3208660.375,145351114.63853973,2023-10-21T17:33:56+00:00,3208660.375,804355584.0,271288896.0,785503.5
2023-10-21 18:00:00+00:00,3857617864.631104,5432617875.256104,424453689.0876437,3208663.3125,145359329.7998829,2023-10-21T18:33:57+00:00,3208663.3125,804355584.0,271286592.0,785503.5
2023-10-21 19:00:00+00:00,3857630770.090448,5432630780.715447,424456689.0876437,3208665.8125,145362188.65605006,2023-10-21T19:33:57+00:00,3208665.8125,804355584.0,271284160.0,785503.5
2023-10-21 20:00:00+00:00,3857643610.798011,5432643621.423011,424457689.0876437,3208666.625,145361177.49023554,2023-10-21T20:33:59+00:00,3208666.625,804355584.0,271284160.0,785503.5
2023-10-21 21:00:00+00:00,3857653477.738036,5432653488.363036,424257689.0876437,3208669.4375,145356717.2633857,2023-10-21T21:33:58+00:00,3208669.4375,804355584.0,271284160.0,785503.5
2023-10-21 22:00:00+00:00,3857666250.922435,5432666261.547435,424467689.0876437,3208670.75,145357632.22014225,2023-10-21T22:33:59+00:00,3208670.75,804355584.0,271284672.0,785503.5
2023-10-21 23:00:00+00:00,3857678973.900224,5432678984.525224,424468689.0876437,3208672.5,145360272.83672652,2023-10-21T23:34:00+00:00,3208672.5,804355584.0,271284224.0,785503.5
2023-10-22 00:00:00+00:00,3857691734.969237,5432691745.594237,424468689.0876437,3208671.5,145360555.34003612,2023-10-22T00:33:58+00:00,3208671.5,804355584.0,271284992.0,785503.5
2023-10-22 01:00:00+00:00,3857704406.933441,5432704417.558441,424474689.0876437,3208671.875,145359832.66197217,2023-10-22T01:33:57+00:00,3208671.875,804355584.0,271284992.0,785503.5
2023-10-22 02:00:00+00:00,3857717236.627877,5432717247.252877,424475689.0876437,3208675.3125,145379482.10328045,2023-10-22T02:33:57+00:00,3208675.3125,804355584.0,271286464.0,785503.5
2023-10-22 03:00:00+00:00,3857730085.4817934,5432730096.106794,424578689.0876437,3208682.75,145252143.14659107,2023-10-22T03:33:56+00:00,3208682.75,804355584.0,271288256.0,785503.5
2023-10-22 04:00:00+00:00,3857742896.542583,5432742907.167583,424580689.0876437,3208684.0625,145248040.89794347,2023-10-22T04:33:57+00:00,3208684.0625,804355584.0,271288128.0,785503.5
2023-10-22 05:00:00+00:00,3857755574.891128,5432755585.516129,424580689.0876437,3208686.4375,145249470.2601944,2023-10-22T05:33:57+00:00,3208686.4375,804355584.0,271288256.0,785503.5
2023-10-22 06:00:00+00:00,3857768360.181992,5432768370.806992,424557689.0876437,3208689.5625,145212611.3711853,2023-10-22T06:33:57+00:00,3208689.5625,804355584.0,271288704.0,785503.5
2023-10-22 07:00:00+00:00,3857778252.06093,5432778262.685929,424560689.0876437,3208727.6875,145215526.2091793,2023-10-22T07:33:57+00:00,3208727.6875,804355584.0,271289152.0,785503.5
2023-10-22 08:00:00+00:00,3857791102.408242,5432791113.033242,424562689.0876437,3208728.125,145195510.78262547,2023-10-22T08:33:57+00:00,3208728.125,804355584.0,271289280.0,785503.5
2023-10-22 09:00:00+00:00,3857803799.322269,5432803809.947269,424565689.0876437,3208731.125,145113829.3837823,2023-10-22T09:33:56+00:00,3208731.125,804355584.0,271289280.0,785503.5
2023-10-22 10:00:00+00:00,3857816611.7046313,5432816622.329631,424627689.0876437,3208732.375,145046418.92041984,2023-10-22T10:33:57+00:00,3208732.375,804355584.0,271289536.0,785503.5
2023-10-22 11:00:00+00:00,3857829426.2364464,5432829436.861446,425530252.278389,3208736.375,145043005.06419113,2023-10-22T11:33:57+00:00,3208736.375,804355584.0,271288128.0,785503.5
2023-10-22 12:00:00+00:00,3857842095.433189,5432842106.058188,425700252.278389,3208742.0,145033726.46860212,2023-10-22T12:33:57+00:00,3208742.0,804355584.0,271287552.0,785503.5
2023-10-22 13:00:00+00:00,3857854959.500765,5432854970.125765,425714252.278389,3208744.75,145025915.19136608,2023-10-22T13:33:58+00:00,3208744.75,804355584.0,271287552.0,785503.5
2023-10-22 14:00:00+00:00,3857867768.3025846,5432867778.927585,425717252.278389,3208746.5625,145024787.74362057,2023-10-22T14:33:57+00:00,3208746.5625,804360704.0,271286976.0,785508.5
2023-10-22 15:00:00+00:00,3857880490.830498,5432880501.455499,425729162.278389,3208747.5,145014119.8629998,2023-10-22T15:33:57+00:00,3208747.5,804360704.0,271287360.0,785508.5
2023-10-22 16:00:00+00:00,3857890548.191229,5432890558.816228,425730162.278389,3208749.375,145016043.76078886,2023-10-22T16:34:00+00:00,3208749.375,804360704.0,271287488.0,785508.5
2023-10-22 17:00:00+00:00,3857903333.588119,5432903344.213119,425730162.278389,3208789.125,145017111.73250452,2023-10-22T17:33:59+00:00,3208789.125,804360704.0,271287808.0,785508.5
2023-10-22 18:00:00+00:00,3857916039.112024,5432916049.737023,425731162.278389,3208793.0,145011988.8473208,2023-10-22T18:33:58+00:00,3208793.0,804360704.0,271285184.0,785508.5
2023-10-22 19:00:00+00:00,3857928831.030879,5432928841.655878,425685162.278389,3208794.4375,145009949.5235684,2023-10-22T19:33:57+00:00,3208794.4375,804360704.0,271281408.0,785508.5
2023-10-22 20:00:00+00:00,3857941551.742541,5432941562.367541,425690162.278389,3208796.25,145009029.3279946,2023-10-22T20:33:58+00:00,3208796.25,804360704.0,271281408.0,785508.5
2023-10-22 21:00:00+00:00,3857954342.251056,5432954352.876056,425697162.278389,3208797.125,145010811.17888165,2023-10-22T21:33:58+00:00,3208797.125,804360704.0,271281984.0,785508.5
2023-10-22 22:00:00+00:00,3857967200.210085,5432967210.835085,425700162.278389,3208799.125,145010904.77025595,2023-10-22T22:33:59+00:00,3208799.125,804360704.0,271281984.0,785508.5
2023-10-22 23:00:00+00:00,3857980050.200968,5432980060.825968,425712162.278389,3208799.5625,145011766.67901042,2023-10-22T23:33:57+00:00,3208799.5625,804360704.0,271283136.0,785508.5
2023-10-23 00:00:00+00:00,3857992746.440279,5432992757.065279,425722162.278389,3208801.5625,145011984.21958172,2023-10-23T00:33:57+00:00,3208801.5625,804360704.0,271282560.0,785508.5
2023-10-23 01:00:00+00:00,3858002777.567434,5433002788.192433,425723162.278389,3208801.0,145032963.49454036,2023-10-23T01:33:57+00:00,3208801.0,804360704.0,271282432.0,785508.5
2023-10-23 02:00:00+00:00,3858015562.836488,5433015573.461489,426495162.278389,3208804.0625,145024125.20250937,2023-10-23T02:33:57+00:00,3208804.0625,804360704.0,271285440.0,785508.5
2023-10-23 03:00:00+00:00,3858028432.9573536,5433028443.582354,426496433.512658,3208804.75,145032532.93189925,2023-10-23T03:33:57+00:00,3208804.75,804376064.0,271287488.0,785523.5
2023-10-23 04:00:00+00:00,3858041091.518916,5433041102.143916,426505433.512658,3208819.5625,145031926.31418106,2023-10-23T04:33:57+00:00,3208819.5625,804376064.0,271287104.0,785523.5
2023-10-23 05:00:00+00:00,3858053892.771535,5433053903.396535,425897433.512658,3208820.75,145028489.62649503,2023-10-23T05:33:57+00:00,3208820.75,804376064.0,271287040.0,785523.5
2023-10-23 06:00:00+00:00,3858066531.3766713,5433066542.001671,425897433.512658,3208823.0625,145028553.7484525,2023-10-23T06:33:55+00:00,3208823.0625,804401664.0,271286912.0,785548.5
2023-10-23 07:00:00+00:00,3858078930.336414,5433078940.961413,425782433.512658,3208830.5,145208909.17055586,2023-10-23T07:33:54+00:00,3208830.5,804437504.0,271285824.0,785583.5
2023-10-23 08:00:00+00:00,3858091732.298961,5433091742.923962,425784433.512658,3208833.6875,145203112.41952348,2023-10-23T08:33:55+00:00,3208833.6875,804437504.0,271285504.0,785583.5
2023-10-23 09:00:00+00:00,3858104641.528374,5433104652.153375,425868433.512658,3208837.8125,145134298.8034378,2023-10-23T09:33:54+00:00,3208837.8125,804437504.0,271293760.0,785583.5
2023-10-23 10:00:00+00:00,3858114532.476936,5433114543.101935,425876433.512658,3208841.625,144706124.72623846,2023-10-23T10:33:54+00:00,3208841.625,804437504.0,271293376.0,785583.5
2023-10-23 11:00:00+00:00,3858127234.673543,5433127245.298543,425883433.512658,3208846.875,144706761.66287914,2023-10-23T11:33:55+00:00,3208846.875,804437504.0,271293696.0,785583.5
2023-10-23 12:00:00+00:00,3858139467.0314527,5433139477.656452,425883433.512658,3208849.1875,144707387.2058082,2023-10-23T12:33:54+00:00,3208849.1875,805001216.0,271293632.0,786134.0
2023-10-23 13:00:00+00:00,3858152144.281331,5433152154.906331,425866433.512658,3208852.375,144770876.3776964,2023-10-23T13:33:54+00:00,3208852.375,805001216.0,271294528.0,786134.0
2023-10-23 14:00:00+00:00,3858164729.005765,5433164739.630765,425892433.512658,3208854.0625,144788617.1013798,2023-10-23T14:33:55+00:00,3208854.0625,805001216.0,271294336.0,786134.0
2023-10-23 15:00:00+00:00,3858177532.6128354,5433177543.237836,425887433.512658,3208854.5,144793495.4331804,2023-10-23T15:33:55+00:00,3208854.5,805001216.0,271294720.0,786134.0
2023-10-23 16:00:00+00:00,3858190213.699718,5433190224.324718,425300433.512658,3208857.125,145383550.6999508,2023-10-23T16:33:57+00:00,3208857.125,805001216.0,271294272.0,786134.0
2023-10-23 17:00:00+00:00,3858202907.59646,5433202918.221459,424507433.512658,3208892.125,146177371.9939389,2023-10-23T17:33:56+00:00,3208892.125,805001216.0,271294272.0,786134.0
2023-10-23 18:00:00+00:00,3858215617.398372,5433215628.023372,422010433.512658,3208897.3125,148621371.54970205,2023-10-23T18:33:56+00:00,3208897.3125,805001216.0,271291584.0,786134.0
2023-10-23 19:00:00+00:00,3858228467.5630913,5433228478.188091,421290433.512658,3208896.375,149430203.31029677,2023-10-23T19:33:54+00:00,3208896.375,805001216.0,271290432.0,786134.0
2023-10-23 20:00:00+00:00,3858238391.3292174,5433238401.954217,420618433.512658,3208896.5,150216867.3276282,2023-10-23T20:33:54+00:00,3208896.5,805001216.0,271291200.0,786134.0
2023-10-23 21:00:00+00:00,3858251047.755666,5433251058.380667,419866433.512658,3208896.0625,151094609.29219168,2023-10-23T21:33:55+00:00,3208896.0625,805001216.0,271292672.0,786134.0
2023-10-23 22:00:00+00:00,3858263765.1642094,5433263775.789209,419046433.512658,3208896.9375,151925404.1266136,2023-10-23T22:33:56+00:00,3208896.9375,805001216.0,271292736.0,786134.0
2023-10-23 23:00:00+00:00,3858276605.242805,5433276615.867805,418221433.512658,3208899.375,152733746.76558033,2023-10-23T23:33:55+00:00,3208899.375,805001216.0,271292352.0,786134.0
2023-10-24 00:00:00+00:00,3858289379.670207,5433289390.295206,420959433.512658,3208900.1875,150009674.27261323,2023-10-24T00:33:55+00:00,3208900.1875,805001216.0,271293312.0,786134.0
2023-10-24 01:00:00+00:00,3858302179.3289256,5433302189.953925,420361016.5102231,3208903.1875,150552311.51795882,2023-10-24T01:33:55+00:00,3208903.1875,805001216.0,271293504.0,786134.0
2023-10-24 02:00:00+00:00,3858314966.036351,5433314976.66135,424207016.5102231,3208905.5625,146698715.53789946,2023-10-24T02:33:56+00:00,3208905.5625,805001216.0,271293760.0,786134.0
2023-10-24 03:00:00+00:00,3858327659.8455744,5433327670.470574,424774016.5102231,3208951.1875,146164749.91867283,2023-10-24T03:33:57+00:00,3208951.1875,805026816.0,271291968.0,786159.0
2023-10-24 04:00:00+00:00,3858340468.106451,5433340478.731451,424847060.2490166,3208952.875,146083433.14881647,2023-10-24T04:33:55+00:00,3208952.875,805026816.0,271293376.0,786159.0
2023-10-24 05:00:00+00:00,3858350299.522002,5433350310.147002,424855060.2490166,3208933.75,146094994.60475188,2023-10-24T05:33:55+00:00,3208933.75,805134336.0,271325760.0,786264.0
2023-10-24 06:00:00+00:00,3858363202.142544,5433363212.767544,426853060.2490166,3208936.0625,146167898.82966894,2023-10-24T06:33:55+00:00,3208936.0625,805134336.0,271325312.0,786264.0
2023-10-24 07:00:00+00:00,3858376055.91437,5433376066.53937,426867060.2490166,3208937.75,146123931.69051683,2023-10-24T07:33:56+00:00,3208937.75,805134336.0,271326784.0,786264.0
2023-10-24 08:00:00+00:00,3858389028.0308266,5433389038.655827,426868060.2490166,3208942.3125,146139442.3310305,2023-10-24T08:33:56+00:00,3208942.3125,805134336.0,271326208.0,786264.0
2023-10-24 09:00:00+00:00,3858401637.966557,5433401648.591557,426873297.42884886,3208943.4375,146119760.53286833,2023-10-24T09:33:56+00:00,3208943.4375,805134336.0,271328000.0,786264.0
2023-10-24 10:00:00+00:00,3858407141.336239,5433407151.961239,426884297.42884886,3204552.6875,146005862.25081295,2023-10-24T10:33:56+00:00,3204552.6875,812609536.0,275830656.0,793564.0
2023-10-24 11:00:00+00:00,3858420109.455894,5433420120.080894,426880436.75192726,3204555.0,146029545.58453968,2023-10-24T11:33:56+00:00,3204555.0,812609536.0,275830784.0,793564.0
2023-10-24 12:00:00+00:00,3858433327.160142,5433433337.785142,426913436.75192726,3204559.5625,146258274.52370384,2023-10-24T12:33:56+00:00,3204559.5625,812609536.0,275831040.0,793564.0
2023-10-24 13:00:00+00:00,3858445264.950021,5433445275.575021,426899436.75192726,3204563.1875,146301218.60535216,2023-10-24T13:33:55+00:00,3204563.1875,813531136.0,275834816.0,794464.0
2023-10-24 14:00:00+00:00,3858455336.59664,5433455347.22164,426833436.75192726,3204566.25,146237477.78339514,2023-10-24T14:33:55+00:00,3204566.25,813531136.0,275834560.0,794464.0
2023-10-24 22:00:00+00:00,3858557873.717896,5433557884.342896,426787162.150615,3204619.9375,146005883.97877404,2023-10-24T22:33:55+00:00,3204619.9375,813531136.0,275831872.0,794464.0
2023-10-24 23:00:00+00:00,3858567924.1041822,5433567934.729182,426979214.150615,3204622.4375,145905772.48323053,2023-10-24T23:33:56+00:00,3204622.4375,813531136.0,275831552.0,794464.0
2023-10-25 00:00:00+00:00,3858580657.873592,5433580668.498591,426980354.2415816,3204623.4375,145901355.05601272,2023-10-25T00:33:57+00:00,3204623.4375,813531136.0,275831424.0,794464.0
2023-10-25 01:00:00+00:00,3858593472.8618855,5433593483.486885,426966334.2415816,3204627.4375,145885897.80217507,2023-10-25T01:34:00+00:00,3204627.4375,813531136.0,275830976.0,794464.0
2023-10-25 02:00:00+00:00,3858606403.4569006,5433606414.081901,426875334.2415816,3204639.6875,145891006.61347005,2023-10-25T02:33:55+00:00,3204639.6875,813531136.0,275832384.0,794464.0
2023-10-25 03:00:00+00:00,3858619233.7128735,5433619244.337873,426839334.2415816,3204649.8125,145872804.0259746,2023-10-25T03:33:56+00:00,3204649.8125,813531136.0,275832768.0,794464.0
2023-10-25 04:00:00+00:00,3858631753.565569,5433631764.190569,426840334.2415816,3204650.875,145861021.02917925,2023-10-25T04:33:57+00:00,3204650.875,813531136.0,275832512.0,794464.0
2023-10-25 05:00:00+00:00,3858644696.603408,5433644707.228408,428569334.2415816,3204653.8125,144141005.11468887,2023-10-25T05:33:57+00:00,3204653.8125,813531136.0,275831744.0,794464.0
2023-10-25 06:00:00+00:00,3858631537.024376,5433631547.649376,428570334.2415816,3204662.25,144140557.63527042,2023-10-25T06:33:56+00:00,3204662.25,840155136.0,275832896.0,820464.0
2023-10-25 07:00:00+00:00,3858644232.113766,5433644242.738767,428571334.2415816,3204670.875,144129464.64234284,2023-10-25T07:33:57+00:00,3204670.875,840155136.0,275833536.0,820464.0
2023-10-25 08:00:00+00:00,3858656848.5911593,5433656859.216159,428673334.2415816,3204673.0,144104927.85917237,2023-10-25T08:33:55+00:00,3204673.0,840155136.0,275834368.0,820464.0
2023-10-25 09:00:00+00:00,3858666909.4863286,5433666920.111328,428118251.4696936,3204674.75,144646152.0136199,2023-10-25T09:33:55+00:00,3204674.75,840155136.0,275835200.0,820464.0
2023-10-25 10:00:00+00:00,3858679750.8794,5433679761.5044,427682251.4696936,3204676.1875,145106619.14031762,2023-10-25T10:33:55+00:00,3204676.1875,840155136.0,275835584.0,820464.0
2023-10-25 11:00:00+00:00,3858692621.630164,5433692632.255164,427686251.4696936,3204684.9375,145078224.9332003,2023-10-25T11:33:55+00:00,3204684.9375,840155136.0,275829568.0,820464.0
2023-10-25 12:00:00+00:00,3858704900.707382,5433704911.332382,427687251.4696936,3204770.4375,145082622.15916505,2023-10-25T12:33:55+00:00,3204770.4375,840769536.0,275823872.0,821064.0
2023-10-25 13:00:00+00:00,3858717530.963826,5433717541.588826,427629925.2663424,3204773.4375,145126312.30535564,2023-10-25T13:33:54+00:00,3204773.4375,840769536.0,275823808.0,821064.0
2023-10-25 14:00:00+00:00,3858730037.213196,5433730047.838196,427629925.2663424,3204772.875,145068769.04550388,2023-10-25T14:33:56+00:00,3204772.875,841076736.0,275823936.0,821364.0
2023-10-25 15:00:00+00:00,3858742889.2033815,5433742899.828382,427618935.2663424,3204705.3125,145160333.24862576,2023-10-25T15:33:55+00:00,3204705.3125,841205760.0,275896320.0,821490.0
2023-10-25 16:00:00+00:00,3858755678.649192,5433755689.274192,427376935.2663424,3204706.0,145286522.28186962,2023-10-25T16:33:55+00:00,3204706.0,841205760.0,275896320.0,821490.0
2023-10-25 17:00:00+00:00,3858768648.376097,5433768659.001097,427160701.530376,3204708.4375,145267282.22865587,2023-10-25T17:33:55+00:00,3204708.4375,841205760.0,275895936.0,821490.0
2023-10-25 18:00:00+00:00,3858778733.2169113,5433778743.841911,427117701.530376,3204710.625,145310623.9311498,2023-10-25T18:33:55+00:00,3204710.625,841205760.0,275896256.0,821490.0
2023-10-25 19:00:00+00:00,3858791531.368175,5433791541.993175,428063115.67677593,3204711.25,145393901.1811202,2023-10-25T19:33:56+00:00,3204711.25,841205760.0,275893184.0,821490.0
2023-10-25 20:00:00+00:00,3858804381.469504,5433804392.094503,428062115.67677593,3204712.0625,145415810.5688484,2023-10-25T20:33:55+00:00,3204712.0625,841205760.0,275893568.0,821490.0
2023-10-25 21:00:00+00:00,3858817020.3527775,5433817030.977778,428064115.67677593,3204713.6875,145415036.3686953,2023-10-25T21:33:56+00:00,3204713.6875,841205760.0,275893184.0,821490.0
2023-10-25 22:00:00+00:00,3858829935.350651,5433829945.975651,427995115.67677593,3204714.1875,145383605.3582594,2023-10-25T22:33:55+00:00,3204714.1875,841205760.0,275893504.0,821490.0
2023-10-25 23:00:00+00:00,3858842676.725659,5433842687.350659,427997908.3851088,3204715.8125,145398087.7591267,2023-10-25T23:33:56+00:00,3204715.8125,841205760.0,275893248.0,821490.0
2023-10-26 00:00:00+00:00,3858855569.357917,5433855579.982918,427989508.94988096,3204716.8125,145393691.8273252,2023-10-26T00:33:56+00:00,3204716.8125,841205760.0,275892928.0,821490.0
2023-10-26 01:00:00+00:00,3858868449.00214,5433868459.627139,428275769.3901514,3204718.75,145399865.27104506,2023-10-26T01:33:56+00:00,3204718.75,841205760.0,275892736.0,821490.0
2023-10-26 02:00:00+00:00,3858881233.0465775,5433881243.671577,428279769.3901514,3204725.3125,145365905.62815744,2023-10-26T02:33:55+00:00,3204725.3125,841205760.0,275892352.0,821490.0
2023-10-26 03:00:00+00:00,3858891232.269829,5433891242.89483,428294769.3901514,3204756.1875,145388195.69532958,2023-10-26T03:33:55+00:00,3204756.1875,841205760.0,275892352.0,821490.0
2023-10-26 04:00:00+00:00,3858903918.348201,5433903928.973201,428266769.3901514,3204771.25,145389160.9168248,2023-10-26T04:33:56+00:00,3204771.25,841205760.0,275892608.0,821490.0
2023-10-26 05:00:00+00:00,3858916735.504926,5433916746.129926,428268369.3301514,3204774.9375,145262178.63454142,2023-10-26T05:33:55+00:00,3204774.9375,841205760.0,275891904.0,821490.0
2023-10-26 06:00:00+00:00,3858929576.72209,5433929587.34709,428271369.3301514,3204777.1875,145252588.7827531,2023-10-26T06:33:57+00:00,3204777.1875,841205760.0,275892736.0,821490.0
2023-10-26 07:00:00+00:00,3858942464.1604114,5433942474.785412,428273369.3301514,3204778.1875,145285770.50620088,2023-10-26T07:33:55+00:00,3204778.1875,841205760.0,275892544.0,821490.0
2023-10-26 08:00:00+00:00,3858955313.258985,5433955323.8839855,428296369.3301514,3204784.5625,145293511.47374624,2023-10-26T08:33:57+00:00,3204784.5625,841205760.0,275892544.0,821490.0
2023-10-26 09:00:00+00:00,3858968085.822937,5433968096.447937,428308369.3301514,3204791.5,145199519.83580884,2023-10-26T09:33:56+00:00,3204791.5,841205760.0,275891712.0,821490.0
2023-10-26 10:00:00+00:00,3858980920.570326,5433980931.195326,428326369.3301514,3204795.8125,145186589.48140657,2023-10-26T10:33:56+00:00,3204795.8125,841205760.0,275890624.0,821490.0
2023-10-26 11:00:00+00:00,3858993657.6672034,5433993668.292204,428338375.4451024,3204804.0,145181138.154746,2023-10-26T11:33:56+00:00,3204804.0,841205760.0,275891264.0,821490.0
2023-10-26 12:00:00+00:00,3859006397.060861,5434006407.685861,428531375.4451024,3204806.3125,145005089.07977688,2023-10-26T12:33:56+00:00,3204806.3125,841205760.0,275891968.0,821490.0
2023-10-26 13:00:00+00:00,3859016277.300027,5434016287.925027,428891376.4451024,3204816.5625,144654656.35038805,2023-10-26T13:33:56+00:00,3204816.5625,841205760.0,275892736.0,821490.0
2023-10-26 14:00:00+00:00,3859029694.151353,5434029704.776353,428867376.4451024,3204817.9375,144699542.83068323,2023-10-26T14:40:38+00:00,3204817.9375,841470976.0,275891584.0,821749.0
2023-10-26 15:00:00+00:00,3859041905.917278,5434041916.542277,428870376.4451024,3204818.6875,144688463.2246632,2023-10-26T15:33:56+00:00,3204818.6875,841470976.0,275892544.0,821749.0
2023-10-26 16:00:00+00:00,3859054893.355287,5434054903.980287,428867431.6451024,3204820.0625,144674556.7346339,2023-10-26T16:33:56+00:00,3204820.0625,841470976.0,275894208.0,821749.0
2023-10-26 17:00:00+00:00,3859067403.2007074,5434067413.825707,428866431.6451024,3204859.9375,144685223.31947416,2023-10-26T17:33:55+00:00,3204859.9375,841470976.0,275894208.0,821749.0
2023-10-26 18:00:00+00:00,3859080089.5343375,5434080100.159337,428867431.6451024,3204862.125,144687799.04206684,2023-10-26T18:33:56+00:00,3204862.125,841470976.0,275892096.0,821749.0
2023-10-26 19:00:00+00:00,3859093013.0273914,5434093023.652391,428869435.678951,3204863.8125,144880711.00554484,2023-10-26T19:33:56+00:00,3204863.8125,841470976.0,275882816.0,821749.0
2023-10-26 20:00:00+00:00,3859105993.0572414,5434106003.682242,428767435.6788967,3204863.9375,144885083.35788393,2023-10-26T20:33:57+00:00,3204863.9375,841470976.0,275883264.0,821749.0
2023-10-26 21:00:00+00:00,3859118588.50344,5434118599.128441,428768435.6788967,3204864.9375,144941321.34481117,2023-10-26T21:33:59+00:00,3204864.9375,841470976.0,275883200.0,821749.0
2023-10-26 22:00:00+00:00,3859128688.41269,5434128699.03769,428770435.6788967,3204865.1875,144954498.71770474,2023-10-26T22:33:58+00:00,3204865.1875,841470976.0,275883968.0,821749.0
2023-10-26 23:00:00+00:00,3859141526.558914,5434141537.183914,428769435.6788967,3204866.6875,144963503.5422755,2023-10-26T23:33:56+00:00,3204866.6875,841470976.0,275883904.0,821749.0
2023-10-27 00:00:00+00:00,3859154191.892336,5434154202.517336,428770435.6788967,3204866.625,144963473.408055,2023-10-27T00:33:56+00:00,3204866.625,841470976.0,275885632.0,821749.0
2023-10-27 01:00:00+00:00,3859167030.658136,5434167041.283135,428791435.6788967,3204871.625,144928214.29382253,2023-10-27T01:33:56+00:00,3204871.625,841470976.0,275885376.0,821749.0
2023-10-27 02:00:00+00:00,3859180007.049968,5434180017.674968,428796435.6788967,3204884.1875,144920668.82819456,2023-10-27T02:33:56+00:00,3204884.1875,841470976.0,275885632.0,821749.0
2023-10-27 03:00:00+00:00,3859192851.117803,5434192861.742803,428796435.6788967,3204887.625,144912688.0059702,2023-10-27T03:33:56+00:00,3204887.625,841470976.0,275884608.0,821749.0
2023-10-27 04:00:00+00:00,3859205656.158693,5434205666.783692,428874435.6788967,3204898.875,144818585.2409947,2023-10-27T04:33:57+00:00,3204898.875,841470976.0,275885888.0,821749.0
2023-10-27 05:00:00+00:00,3859218554.904328,5434218565.529328,428877435.6788967,3204899.25,144807514.75134194,2023-10-27T05:33:57+00:00,3204899.25,841470976.0,275886272.0,821749.0
2023-10-27 06:00:00+00:00,3859230713.6714296,5434230724.29643,428878435.6788967,3206327.9375,144788247.24191532,2023-10-27T06:33:57+00:00,3206327.9375,842085376.0,275886464.0,822349.0
2023-10-27 07:00:00+00:00,3859240897.557578,5434240908.182578,428840435.6788967,3206329.25,144769750.6732658,2023-10-27T07:33:57+00:00,3206329.25,842085376.0,275886592.0,822349.0
2023-10-27 08:00:00+00:00,3859253033.60968,5434253044.23468,428841435.6788967,3206339.8125,144726014.54557684,2023-10-27T08:33:57+00:00,3206339.8125,842730496.0,275886528.0,822979.0
2023-10-27 09:00:00+00:00,3859266015.314765,5434266025.939764,428843435.6788967,3206364.9375,144532402.3641573,2023-10-27T09:33:54+00:00,3206364.9375,842730496.0,275885120.0,822979.0
